total_students,total_schools,teachers_total,total_revenue,total_federal_revenue,total_state_revenue,total_local_revenue,total_expenditure,total_salaries,white_students,lowest_grade,highest_grade,metro_micro,charter_status,state_name,LEAID,NAME,exist_five_years
4036.0,b'6    ',b'281.7  ',56089000,2216000,31401000,22472000,56663000,32810000,3526.0,PK,12,1,3,new york,3620850,NIAGARA WHEATFIELD CENTRAL SCHOOL DI,True
4312.0,b'8    ',b'278.8  ',53797000,1197000,17992000,34608000,53190000,33475000,3877.0,KG,12,1,3,new york,3620880,NISKAYUNA CENTRAL SCH,True
5161.0,b'7    ',b'360.2  ',87074000,2196000,45369000,39509000,83358000,50382000,3374.0,KG,12,1,3,new york,3620910,NORTH BABYLON UNION FREE SCHOOL DIST,True
2467.0,b'6    ',b'170.1  ',35661000,929000,18445000,16287000,35272000,22049000,2238.0,KG,06,1,3,new york,3620940,NORTH BELLMORE UF SCHOOL,True
712.0,b'2    ',b'56.9   ',11273000,383000,7058000,3832000,10341000,6195000,685.0,PK,12,1,3,new york,3620970,NORTH COLLINS CENTRAL SCHOOL DISTRIC,True
5585.0,b'8    ',b'378.3  ',68672000,1674000,16822000,50176000,73749000,42803000,4858.0,KG,12,1,3,new york,3621000,NORTH COLONIE CENTRAL SCHOOL DISTRIC,True
1312.0,b'3    ',b'98.4   ',19466000,529000,7143000,11794000,19102000,12630000,1163.0,KG,06,1,3,new york,3621120,NORTH MERRICK UNION FREE SCHOOL DIST,True
1358.0,b'2    ',b'117.8  ',32386000,474000,5913000,25999000,30002000,18503000,1272.0,KG,12,1,3,new york,3621180,NORTH SALEM CENTRAL SCHOOL DIST,True
10255.0,b'11   ',b'665    ',118960000,5363000,63160000,50437000,122188000,71099000,9548.0,PK,12,1,3,new york,3621210,NORTH SYRACUSE CENTRAL SCHOOL DIST,True
4465.0,b'8    ',b'309    ',55262000,2935000,34244000,18083000,57613000,33150000,4278.0,PK,12,1,3,new york,3621240,NORTH TONAWANDA CITY SCHOOL DIST,True
1652.0,b'4    ',b'103    ',23468000,1271000,13823000,8374000,22094000,12634000,1603.0,KG,12,2,3,new york,3621250,NORTHEASTERN CLINTON CENTRAL SCHOOL,True
1105.0,b'2    ',b'89.3   ',14999000,1035000,10790000,3174000,15052000,9105000,1083.0,KG,12,2,3,new york,3621260,NORTHERN ADIRONDACK CENTRAL SCHOOL D,True
6471.0,b'9    ',b'518.4  ',112887000,1985000,16791000,94111000,118068000,71050000,6026.0,KG,12,1,3,new york,3621270,NORTHPORT-E NORTHPORT UNION FREE SCH,True
547.0,b'2    ',b'50.4   ',8285000,439000,3594000,4252000,8046000,4800000,537.0,PK,12,2,3,new york,3621300,NORTHVILLE CENTRAL SCH DIST,True
2284.0,b'4    ',b'179.5  ',29031000,2680000,18713000,7638000,26912000,16289000,2198.0,PK,12,0,3,new york,3621330,NORWICH CITY SCH DIST,True
1126.0,b'3    ',b'-1     ',16041000,809000,12013000,3219000,15684000,8647000,1090.0,KG,12,2,3,new york,3621360,NORWOOD NORFOLK CENT SCH DIST,True
884.0,b'3    ',b'80.6   ',16542000,855000,12390000,3297000,16861000,8520000,855.0,KG,12,1,3,new york,3621450,DALTON-NUNDA CENTRAL SCH DIST,True
2876.0,b'5    ',b'240.6  ',58513000,1576000,13510000,43427000,58082000,33563000,1603.0,KG,12,1,3,new york,3621480,NYACK UNION FREE SCH DIST,True
1068.0,b'2    ',b'95.3   ',14181000,723000,10138000,3320000,13845000,8420000,1029.0,KG,12,2,3,new york,3621510,OAKFIELD-ALABAMA CTL SCH DIST,True
40.0,b'1    ',b'9.5    ',3888000,65000,166000,3657000,3946000,2101000,38.0,PK,06,1,3,new york,3621540,FIRE ISLAND UNION FREE SCH DIST,True
6323.0,b'9    ',b'428    ',102965000,2258000,23675000,77032000,110438000,66359000,5701.0,KG,12,1,3,new york,3621570,OCEANSIDE UF SCH DIST,True
865.0,b'4    ',b'-1     ',13365000,1571000,8495000,3299000,13062000,6610000,839.0,KG,12,0,3,new york,3621630,ODESSA MONTOUR CENTRAL SCHOOL DIST,True
1923.0,b'8    ',b'-1     ',28241000,1459000,21477000,5305000,28028000,15855000,1885.0,PK,12,2,3,new york,3621660,OGDENSBURG CITY SCH DIST,True
2490.0,b'7    ',b'135.4  ',29596000,2788000,18269000,8539000,30337000,18312000,2220.0,PK,12,2,3,new york,3621720,OLEAN CITY SCH DIST,True
2159.0,b'6    ',b'168.7  ',28969000,1625000,14640000,12704000,35431000,16114000,1891.0,PK,12,2,3,new york,3621780,ONEONTA CITY SCH DIST,True
1076.0,b'3    ',b'83.1   ',14838000,426000,8655000,5757000,14055000,8826000,955.0,PK,12,1,3,new york,3621810,ONONDAGA CENTRAL SCH DIST,True
2109.0,b'5    ',b'160.2  ',43082000,1397000,10433000,31252000,39787000,22784000,1941.0,KG,12,1,3,new york,3621840,ONTEORA CTL SCHOOL DISTRICT,True
436.0,b'1    ',b'45.7   ',7256000,460000,5069000,1727000,6629000,3700000,430.0,PK,12,2,3,new york,3621870,OPPENHEIM EPHRATAH CTL SCHOOL DIST,True
5155.0,b'6    ',b'385.2  ',65206000,1703000,25273000,38230000,62188000,41274000,5039.0,KG,12,1,3,new york,3621900,ORCHARD PARK CENTRAL SCH,True
107.0,b'1    ',b'13.8   ',4057000,48000,421000,3588000,4295000,1557000,99.0,KG,06,1,3,new york,3621930,OYSTER PONDS UNION FREE,True
753.0,b'2    ',b'65.1   ',10759000,475000,6888000,3396000,10242000,6350000,714.0,KG,12,1,3,new york,3621960,ORISKANY CTL SCH DIST,True
4183.0,b'7    ',b'-1     ',81956000,2411000,22987000,56558000,80799000,47745000,1788.0,PK,12,1,3,new york,3622020,OSSINING UNION FREE SCH DIST,True
4718.0,b'7    ',b'347.1  ',57889000,6287000,16320000,35282000,65480000,38091000,4406.0,KG,12,1,3,new york,3622050,OSWEGO CITY SCHOOL DIST,True
437.0,b'2    ',b'42.1   ',7418000,505000,4948000,1965000,7218000,4161000,430.0,KG,12,0,3,new york,3622100,GEORGETOWN-SOUTH OTSELIC CENTRAL SCH,True
965.0,b'3    ',b'-1     ',15974000,964000,9969000,5041000,15312000,9176000,932.0,PK,12,2,3,new york,3622140,SOUTH SENECA CENTRAL SCH DIST,True
2333.0,b'4    ',b'171.4  ',34821000,1142000,20558000,13121000,38842000,18231000,2225.0,PK,12,1,3,new york,3622170,OWEGO-APALACHIN CENTRAL SCHOOL DISTR,True
231.0,b'1    ',b'17.8   ',5037000,332000,3520000,1185000,4441000,2089000,228.0,KG,12,1,3,new york,3622200,VAN HORNESVILLE-OWEN YOUNG CNTRL SCH,True
932.0,b'3    ',b'92.8   ',13977000,789000,10239000,2949000,14010000,7632000,894.0,PK,12,0,3,new york,3622260,OXFORD ACADEMY CTL SCH DIST,True
1628.0,b'3    ',b'148.1  ',39841000,711000,4048000,35082000,36641000,21249000,1261.0,PK,12,1,3,new york,3622290,OYSTER BAY-EAST NORWICH CTL SCH DIST,True
2178.0,b'4    ',b'177.2  ',30180000,1200000,15010000,13970000,27667000,16826000,2103.0,KG,12,1,3,new york,3622380,PALMYRA-MACEDON CENTRAL SCHOOL DISTR,True
703.0,b'2    ',b'56     ',9855000,590000,7127000,2138000,10182000,5966000,700.0,KG,12,2,3,new york,3622410,PANAMA CENTRAL SCH DIST,True
491.0,b'2    ',b'34     ',7222000,407000,4742000,2073000,8368000,4061000,491.0,KG,12,2,3,new york,3622440,PARISHVILLE-HOPKINTON CTL SCHOOL DIS,True
9144.0,b'11   ',b'563.3  ',130742000,3835000,70539000,56368000,161219000,78362000,7057.0,PK,12,1,3,new york,3622470,PATCHOGUE-MEDFORD UNION FREE SCH DIS,True
886.0,b'2    ',b'81.3   ',15473000,631000,9786000,5056000,12732000,7732000,852.0,KG,12,2,3,new york,3622500,PAVILION CENTRAL SCHOOL DIST,True
1404.0,b'4    ',b'-1     ',25379000,366000,6233000,18780000,24725000,14651000,1232.0,KG,12,1,3,new york,3622530,PAWLING CENTRAL SCH DIST,True
2598.0,b'7    ',b'-1     ',43675000,798000,9535000,33342000,41757000,24069000,2301.0,KG,12,1,3,new york,3622560,PEARL RIVER U F SCH DIST 8,True
3022.0,b'7    ',b'223.9  ',58782000,5370000,33472000,19940000,60101000,33941000,566.0,PK,12,1,3,new york,3622650,PEEKSKILL CITY SCH DIST,True
2576.0,b'6    ',b'179    ',44233000,828000,7980000,35425000,57439000,25851000,2102.0,KG,12,1,3,new york,3622680,PELHAM UF SCH DIST 1,True
4893.0,b'6    ',b'398.2  ',70602000,1902000,24321000,44379000,66018000,40811000,4386.0,KG,12,1,3,new york,3622710,PENFIELD CENTRAL SCHOOL,True
1977.0,b'3    ',b'165.1  ',27527000,2369000,12786000,12372000,30228000,16611000,1930.0,PK,12,0,3,new york,3622740,PENN YAN CENTRAL SCH DIST,True
1057.0,b'3    ',b'-1     ',15106000,782000,9914000,4410000,14297000,8307000,1032.0,PK,12,0,3,new york,3622770,PERRY CENTRAL SCH DIST,True
2202.0,b'6    ',b'-1     ',32324000,1579000,22314000,8431000,37670000,17859000,2127.0,KG,12,2,3,new york,3622830,PERU CENTRAL SCH DIST,True
1992.0,b'4    ',b'156.9  ',31262000,1131000,20553000,9578000,30874000,15030000,1919.0,KG,12,1,3,new york,3622890,PHELPS-CLIFTON SPGS CTL SCHOOL DIST,True
2371.0,b'3    ',b'196.5  ',33714000,1682000,21990000,10042000,32231000,21302000,2309.0,KG,12,1,3,new york,3622920,PHOENIX CTL SCH DIST 1,True
6220.0,b'7    ',b'424.6  ',82130000,2663000,45675000,33792000,95733000,47546000,4968.0,PK,12,1,3,new york,3623010,PINE BUSH CENTRAL SCHOOL DIST,True
1393.0,b'4    ',b'89.2   ',20762000,841000,7820000,12101000,20611000,12225000,1300.0,KG,12,1,3,new york,3623040,PINE PLAINS CENTRAL SCH,True
749.0,b'2    ',b'69.3   ',12210000,1460000,8231000,2519000,11374000,6796000,718.0,KG,12,2,3,new york,3623070,PINE VALLEY CENTRAL SCH DIST-SO. DAY,True
11.0,b'1    ',b'4.4    ',931000,19000,36000,876000,919000,395000,11.0,PK,06,0,3,new york,3623130,PISECO COMMON SCH DIST,True
5941.0,b'8    ',b'433.3  ',84322000,1563000,18562000,64197000,133949000,50045000,5431.0,KG,12,1,3,new york,3623160,PITTSFORD CENTRAL SCH,True
3587.0,b'5    ',b'-1     ',59206000,907000,22789000,35510000,65575000,33673000,3433.0,PK,12,1,3,new york,3623190,PLAINEDGE UNION FREE SCHOOL DIST,True
4999.0,b'8    ',b'404.3  ',100729000,1513000,21449000,77767000,101478000,62844000,4461.0,KG,12,1,3,new york,3623220,PLAINVIEW-OLD BETHPAGE CENTRAL SCH D,True
2000.0,b'5    ',b'184.5  ',31935000,1769000,16241000,13925000,34485000,19605000,1807.0,PK,12,2,3,new york,3623280,PLATTSBURG CITY SCH DIST,True
1764.0,b'3    ',b'119.1  ',31148000,389000,8585000,22174000,30749000,17872000,1604.0,KG,12,1,3,new york,3623310,PLEASANTVILLE UNION FREE SCH DIST,True
365.0,b'1    ',b'33.7   ',16935000,265000,2922000,13748000,16251000,7741000,246.0,PK,08,1,3,new york,3623340,POCANTICO HILLS CTL SCH DIST AT N TA,True
750.0,b'2    ',b'61.6   ',10034000,740000,4574000,4720000,10517000,6127000,744.0,PK,12,1,3,new york,3623370,POLAND CENTRAL SCH DIST,True
1154.0,b'3    ',b'78.5   ',14719000,708000,10716000,3295000,13959000,8001000,1135.0,PK,12,2,3,new york,3623430,PORT BYRON CTL SCH DIST,True
3601.0,b'6    ',b'251.1  ',56872000,1102000,18130000,37640000,54523000,32627000,768.0,KG,12,1,3,new york,3623460,PORT CHESTER-RYE UNION FREE SCHOOL D,True
1267.0,b'3    ',b'87.3   ',30178000,548000,4291000,25339000,28053000,16164000,1148.0,PK,12,1,3,new york,3623490,PORT JEFFERSON UF SCHOOL DIST,True
3350.0,b'4    ',b'216.5  ',45475000,2792000,26716000,15967000,49490000,28937000,2916.0,KG,12,1,3,new york,3623520,PORT JERVIS CITY SCH DIST,True
4786.0,b'7    ',b'-1     ',103835000,2090000,11809000,89936000,114419000,62124000,3385.0,KG,12,1,3,new york,3623580,PORT WASHINGTON UF SCHOOL DIST,True
1028.0,b'2    ',b'79.9   ',13342000,655000,9973000,2714000,12288000,7191000,996.0,PK,12,2,3,new york,3623640,PORTVILLE CENTRAL SCH DIST,True
1407.0,b'3    ',b'107.3  ',21587000,1261000,12546000,7780000,20098000,11682000,1326.0,PK,12,2,3,new york,3623670,POTSDAM CENTRAL SCH DIST,True
4823.0,b'10   ',b'-1     ',72468000,8607000,43990000,19871000,90267000,43853000,895.0,PK,12,1,3,new york,3623760,POUGHKEEPSIE CITY SCH,True
545.0,b'1    ',b'40.5   ',6913000,544000,4753000,1616000,7350000,3613000,521.0,PK,12,2,3,new york,3623790,PRATTSBURG CENTRAL SCH,True
1184.0,b'2    ',b'90.7   ',15692000,1148000,10389000,4155000,14804000,8538000,1160.0,PK,12,1,3,new york,3623880,PULASKI CTL SCH DIST 1,True
49.0,b'1    ',b'6.7    ',1629000,50000,265000,1314000,1653000,625000,47.0,PK,06,1,3,new york,3623970,PUTNAM CENTRAL SCHOOL DISTRICT,True
1945.0,b'3    ',b'134.8  ',35837000,485000,10272000,25080000,34724000,19323000,1595.0,KG,12,1,3,new york,3624000,PUTNAM VALLEY CTL SCHOOL DIST,True
3980.0,b'4    ',b'241.4  ',45747000,1701000,22646000,21400000,50661000,22972000,3805.0,KG,12,1,3,new york,3624030,QUEENSBURY U F SCH DIST2,True
128.0,b'1    ',b'16.3   ',4340000,56000,194000,4090000,4940000,2418000,114.0,PK,06,1,3,new york,3624060,QUOGUE UF SCH DIST,True
969.0,b'3    ',b'-1     ',15737000,309000,11533000,3895000,14971000,8178000,934.0,PK,12,2,3,new york,3624090,RANDOLPH CENTRAL SCHOOL DIST,True
-1.0,b'1    ',b'1.6    ',387000,0,18000,369000,529000,161000,-1.0,02,06,0,3,new york,3624120,RAQUETTE LAKE UNION FREE SCHOOL DIST,True
2310.0,b'4    ',b'198.3  ',36467000,1582000,17454000,17431000,44367000,22709000,2070.0,PK,12,1,3,new york,3624150,RAVENA COEYMANS SELKIRK CENTRAL SCH,True
1117.0,b'4    ',b'-1     ',15800000,1730000,10907000,3163000,15138000,9342000,1084.0,PK,12,1,3,new york,3624210,RED CREEK CENTRAL SCHOOL DISTRICT,True
2356.0,b'5    ',b'-1     ',34284000,1048000,15496000,17740000,32511000,18568000,2163.0,KG,12,1,3,new york,3624240,RED HOOK CENTRAL SCH DIST,True
917.0,b'3    ',b'70.8   ',13600000,334000,7841000,5425000,15395000,8212000,893.0,KG,12,1,3,new york,3624270,MANCHESTER-SHORTSVILLE CENTRAL SCHOO,True
575.0,b'2    ',b'46.8   ',8755000,433000,5597000,2725000,8999000,5559000,563.0,KG,12,1,3,new york,3624360,REMSEN CENTRAL SCH DIST,True
178.0,b'1    ',b'21.2   ',7308000,87000,510000,6711000,7108000,2943000,165.0,KG,06,1,3,new york,3624420,REMSENBURG-SPEONK UNION FREE SCHOOL,True
1083.0,b'3    ',b'92.7   ',16815000,1389000,9076000,6350000,16370000,9786000,857.0,PK,12,1,3,new york,3624450,RENSSALAER CITY SCH DIST,True
1245.0,b'3    ',b'87.2   ',20024000,617000,3954000,15453000,20655000,11453000,1155.0,KG,12,1,3,new york,3624480,RHINEBECK CENTRAL SCH,True
645.0,b'1    ',b'60     ',9842000,871000,6340000,2631000,9569000,4995000,616.0,KG,12,2,3,new york,3624570,RICHFIELD SPRGS CTL SCH DIST,True
1407.0,b'3    ',b'102.8  ',29179000,231000,4938000,24010000,28380000,16238000,1307.0,KG,12,1,3,new york,3624630,BLIND BROOK-RYE UF SCH DIST,True
422.0,b'1    ',b'37.3   ',7674000,499000,5835000,1340000,7180000,4214000,406.0,PK,12,2,3,new york,3624660,RIPLEY CENTRAL SCH DIST,True
4801.0,b'7    ',b'324.2  ',90207000,4403000,26470000,59334000,83071000,50476000,2955.0,KG,12,1,3,new york,3624690,RIVERHEAD CENTRAL SCHOOL DIST,True
33861.0,b'64   ',b'-1     ',583593000,75106000,393888000,114599000,555539000,282481000,4411.0,PK,12,1,3,new york,3624750,ROCHESTER CITY SCH DIST,True
3622.0,b'7    ',b'294.6  ',71141000,1512000,11933000,57696000,70295000,44922000,2860.0,KG,12,1,3,new york,3624780,ROCKVILLE CENTRE UNION FREE SCHOOL D,True
3617.0,b'4    ',b'224.8  ',52662000,1653000,24123000,26886000,51056000,30952000,3438.0,KG,12,1,3,new york,3624840,ROCKY POINT UF SCH DIST,True
6093.0,b'15   ',b'-1     ',86240000,7280000,56983000,21977000,89120000,47269000,5304.0,PK,12,1,3,new york,3624900,ROME CITY SCH DIST,True
585.0,b'3    ',b'-1     ',8053000,582000,4292000,3179000,8495000,4844000,548.0,PK,12,2,3,new york,3624930,ROMULUS CENTRAL SCH DIST,True
2786.0,b'5    ',b'225.7  ',52207000,2003000,22310000,27894000,47784000,25941000,2548.0,KG,12,1,3,new york,3624960,RONDOUT VAL CTL SCH DIST,True
2944.0,b'7    ',b'-1     ',57034000,3655000,39309000,14070000,76099000,33569000,14.0,PK,12,1,3,new york,3624990,ROOSEVELT UF SCH DIST,True
297.0,b'1    ',b'28.1   ',6036000,624000,2129000,3283000,5610000,3070000,278.0,PK,12,0,3,new york,3625020,ROSCOE CENTRAL SCHOOL DISTRICT,True
3355.0,b'5    ',b'260.6  ',77396000,1005000,8130000,68261000,77282000,47412000,2743.0,PK,12,1,3,new york,3625050,ROSLYN UNION FREE SCH DIST,True
342.0,b'1    ',b'42.2   ',8249000,380000,3402000,4467000,7953000,4181000,325.0,KG,12,0,3,new york,3625110,ROXBURY CENTRAL SCHOOL DIST,True
1614.0,b'3    ',b'120.1  ',20954000,662000,13724000,6568000,19164000,10997000,1570.0,KG,12,1,3,new york,3625140,ROYALTON HARTLAND CENTL SCHOOL DIST,True
5672.0,b'10   ',b'-1     ',93799000,3476000,31122000,59201000,88188000,54218000,4330.0,KG,12,1,3,new york,3625170,RUSH-HENRIETTA CENTRAL SCH DIST,True
2788.0,b'5    ',b'206.3  ',55437000,560000,6845000,48032000,53593000,30792000,2429.0,KG,12,1,3,new york,3625260,RYE CITY SCH DIST,True
1421.0,b'4    ',b'100.4  ',26621000,449000,4714000,21458000,25074000,15009000,1084.0,KG,12,1,3,new york,3625290,RYE NECK UNION FREE SCHOOL DIST,True
878.0,b'2    ',b'71.7   ',13898000,385000,4804000,8709000,13336000,7638000,704.0,KG,12,1,3,new york,3625320,FLORIDA UNION FREE SCH DIST,True
15528.0,b'18   ',b'-1     ',251852000,5268000,123830000,122754000,273546000,155594000,13917.0,KG,12,1,3,new york,3625350,SACHEM CENTRAL SCH DIST,True
934.0,b'2    ',b'98.8   ',24255000,235000,2036000,21984000,23302000,13523000,807.0,KG,12,1,3,new york,3625380,SAG HARBOR UF SCH DIST,True
10.0,b'1    ',b'3.5    ',900000,9000,9000,882000,994000,254000,10.0,01,04,1,3,new york,3625410,SAGAPONACK COMMON SCHOOL DIST,True
1464.0,b'5    ',b'101.4  ',20095000,2960000,14482000,2653000,22199000,12554000,954.0,PK,12,2,3,new york,3625440,SALAMANCA CITY SCH DIST,True
760.0,b'2    ',b'65.1   ',10118000,315000,6375000,3428000,10038000,6317000,729.0,KG,12,1,3,new york,3625470,SALEM CENTRAL SCHOOL DISTRICT,True
1646.0,b'3    ',b'138.1  ',28046000,2377000,23692000,1977000,29383000,14666000,657.0,PK,12,2,3,new york,3625500,SALMON RIVER CENTRAL SCH DIST,True
1046.0,b'3    ',b'87.4   ',18208000,1114000,12212000,4882000,17542000,9168000,1018.0,PK,12,1,3,new york,3625650,SANDY CREEK CENTRAL SCH,True
1605.0,b'7    ',b'-1     ',23640000,1041000,8741000,13858000,23446000,14468000,1559.0,KG,12,2,3,new york,3625740,SARANAC LAKE CTL SCHOOL DIST,True
6890.0,b'9    ',b'-1     ',94376000,3282000,36386000,54708000,90990000,52479000,6446.0,KG,12,1,3,new york,3625770,SARATOGA SPRINGS CITY SCHOOL DIST,True
3425.0,b'6    ',b'193.3  ',42147000,2038000,18713000,21396000,41279000,23573000,3182.0,KG,12,1,3,new york,3625800,SAUGERTIES CTL SCH DIST,True
3535.0,b'5    ',b'262.3  ',62744000,1192000,26144000,35408000,61404000,36142000,3392.0,KG,12,1,3,new york,3625920,SAYVILLE UNION FREE SCHOOL DIST,True
4593.0,b'7    ',b'348.8  ',103993000,778000,14437000,88778000,105401000,58043000,3866.0,KG,12,1,3,new york,3625950,SCARSDALE UNION FREE SCHOOL DIST,True
2176.0,b'5    ',b'155.5  ',36507000,841000,15032000,20634000,41126000,18155000,2117.0,KG,12,1,3,new york,3625980,SCHALMONT CENTRAL SCHOOL DIST,True
9212.0,b'15   ',b'654.1  ',133419000,17546000,72806000,43067000,130967000,68255000,4240.0,PK,12,1,3,new york,3626010,SCHENECTADY CITY DIST,True
1199.0,b'3    ',b'82.3   ',17219000,691000,7917000,8611000,15920000,10016000,1145.0,KG,12,1,3,new york,3626070,SCHODACK CENTRAL SCHOOL DIST,True
1102.0,b'2    ',b'94.9   ',15708000,801000,8904000,6003000,20987000,9168000,1085.0,KG,12,1,3,new york,3626100,SCHOHARIE CENTRAL SCHOOL,True
303.0,b'1    ',b'27.7   ',5173000,300000,823000,4050000,5264000,2842000,296.0,KG,12,0,3,new york,3626130,SCHROON LAKE CENTRAL SCHOOL DIST,True
1732.0,b'2    ',b'131.5  ',25807000,816000,14655000,10336000,24220000,14132000,1691.0,KG,12,1,3,new york,3626160,SCHUYLERVILLE CENTRAL SCHOOL DIST,True
471.0,b'1    ',b'36.7   ',8271000,694000,6104000,1473000,7714000,4267000,459.0,KG,12,0,3,new york,3626190,SCIO CENTRAL SCH DIST 1,True
2916.0,b'6    ',b'186.3  ',39379000,1441000,19969000,17969000,37414000,22634000,2781.0,KG,12,1,3,new york,3626310,SCOTIA-GLENVILLE CTL SCH DIST,True
2755.0,b'5    ',b'236.7  ',64489000,908000,7045000,56536000,60366000,36098000,2460.0,KG,12,1,3,new york,3626370,NORTH SHORE CENTRAL SCH DIST,True
2748.0,b'4    ',b'180.5  ',43566000,671000,13246000,29649000,41469000,25258000,2617.0,KG,12,1,3,new york,3626400,SEAFORD SCH DIST,True
1417.0,b'4    ',b'108.2  ',19872000,1157000,11632000,7083000,22892000,12033000,1319.0,KG,12,2,3,new york,3626430,SENECA FALLS CTL SCHOOL DIST,True
8630.0,b'5    ',b'515.1  ',123010000,2152000,32813000,88045000,119359000,75414000,4152.0,07,12,1,3,new york,3626520,SEWANHAKA CTL HIGH SCHOOL DIST,True
392.0,b'1    ',b'37.9   ',6912000,604000,4347000,1961000,7381000,3957000,390.0,KG,12,1,3,new york,3626580,SHARON SPRINGS CENTRAL SCHOOL DIST 1,True
247.0,b'1    ',b'32.3   ',7926000,244000,478000,7204000,7326000,4133000,241.0,KG,12,1,3,new york,3626640,SHELTER ISLAND U F SCH DIST,True
9535.0,b'11   ',b'594.7  ',120163000,3016000,45611000,71536000,123000000,70610000,8851.0,KG,12,1,3,new york,3626670,SHENENDEHOWA CENTRAL SCHOOL DIST,True
1697.0,b'3    ',b'164.6  ',22876000,1580000,16495000,4801000,24204000,14770000,1670.0,KG,12,0,3,new york,3626700,SHERBURNE-EARVLVILLE CENTRAL SCH DIS,True
548.0,b'2    ',b'38.1   ',6748000,545000,4668000,1535000,6948000,4129000,540.0,PK,12,2,3,new york,3626730,SHERMAN CENTRAL SCH DIST,True
2419.0,b'5    ',b'160.2  ',28661000,1404000,17711000,9546000,28802000,16086000,2355.0,PK,12,1,3,new york,3626760,SHERRILL CITY SCH DIST,True
2702.0,b'5    ',b'202.9  ',42302000,699000,8698000,32905000,43935000,25333000,2583.0,KG,12,1,3,new york,3626840,SHOREHAM-WADING RIVER CENTRAL SCH DI,True
1320.0,b'6    ',b'-1     ',19352000,1078000,12825000,5449000,27483000,10836000,1233.0,KG,12,0,3,new york,3626850,SIDNEY CENTRAL SCH DIST,True
1206.0,b'3    ',b'-1     ',17346000,845000,12213000,4288000,16973000,10024000,1008.0,KG,12,2,3,new york,3626880,SILVER CREEK CENTRAL SCH DIST,True
1784.0,b'4    ',b'139.1  ',24214000,536000,8360000,15318000,23149000,13559000,1749.0,KG,12,1,3,new york,3626940,SKANEATELES CENTRAL SCH,True
1606.0,b'4    ',b'108.6  ',23337000,903000,12839000,9595000,21217000,12424000,1538.0,PK,12,1,3,new york,3627000,CHEEKTOWAGA-SLOAN UNION FREE SCH DIS,True
10534.0,b'14   ',b'-1     ',169543000,2560000,46037000,120946000,199343000,94411000,9861.0,PK,12,1,3,new york,3627060,SMITHTOWN CTL SCH DIST,True
1402.0,b'3    ',b'111    ',23181000,2022000,14279000,6880000,22086000,13180000,1092.0,PK,12,1,3,new york,3627120,SODUS CENTRAL SCHOOL DISTRICT,True
1789.0,b'3    ',b'-1     ',27842000,1057000,12738000,14047000,25802000,13359000,1690.0,KG,12,1,3,new york,3627150,SOLVAY UNION FREE VILLAGE SCHOOL DIS,True
3255.0,b'4    ',b'243.7  ',60809000,1464000,13278000,46067000,58024000,34364000,3016.0,KG,12,1,3,new york,3627180,SOMERS CENTRAL SCH DIST,True
5686.0,b'9    ',b'-1     ',75392000,2236000,23798000,49358000,73682000,45822000,5012.0,KG,12,1,3,new york,3627210,SOUTH COLONIE CENTRAL SCH DIST,True
3355.0,b'7    ',b'-1     ',42415000,1431000,22481000,18503000,37914000,22929000,3292.0,KG,12,1,3,new york,3627240,SOUTH GLENS FALLS CENTRAL SCHOOL DIS,True
