LEAID,NAME,cluster,label
4021870,GREASY SCH DIST 32,0,False
2200043,,4,False
4002670,ALEX SCH DIST 56,4,False
1708160,CAMBRIDGE COMMUNITY UNIT SCHOOL DIST,4,False
3904772,NEW LONDON LOCAL SCH DIST,4,False
2509900,RALPH C MAHAR REG SCH DIST,4,False
4608520,BROOKINGS SCH DIST 5-1,4,False
0400051,"CARMEL COMMUNITY, INC.",0,True
4200026,LA ACADEMIA CS,4,False
2100110,,4,False
2309200,OLD ORCHARD BEACH SCHOOL DEPT,2,True
2680160,BERRIEN INTERMED SCHOOL DIST,4,False
0100270,BALDWIN CO SCH DIST,4,False
4616950,CUSTER SCH DIST 16-1,2,False
3622560,PEARL RIVER U F SCH DIST 8,2,False
1300150,BACON CO SCH DIST,4,False
4010200,DRUMRIGHT SCH DIST 39,0,False
0500032,BEARDEN SCH DIST 53,4,False
2300012,,4,True
3008860,DENTON ELEM SCH DIST 84,4,False
0400041,MARICOPA COUNTY COMMUNITY COLLEGE DI,0,False
4002850,ALTUS SCH DIST 18,0,False
0502960,BENTON SCH DIST 8,4,False
2105790,WAYNE CO SCH DIST,0,False
5309330,WAHKIAKUM SCHOOL DISTRICT #200,0,False
3000042,,4,False
3900035,IDA B WELLS COMMUNITY ACADEMY,0,True
1805280,KANKAKEE VALEEY SCHOOL CORPORATN,2,False
4221690,SMETHPORT AREA SCH DIST,0,False
4616590,,4,True
2929490,STEWARTSVILLE SCH DIST C2,4,False
2630990,SAULT SAINTE MARIE SCH DIST,0,False
3623460,PORT CHESTER-RYE UNION FREE SCHOOL D,2,False
3200150,ESMERALDA CO SCH DIST,4,False
3904535,CROOKSVILLE EX VLG SCH DIST,0,False
1700052,JACKSON-PERRY-UNION COUNTY SPECIAL E,4,False
3303870,HOOKSETT SCH DIST,2,False
3000010,,4,False
5006840,RICHMOND TOWN SCH DIST,0,False
1719500,HOMER COMMUNITY CONSOLIDATED SCHOOL,2,False
2304110,CASWELL PLANTATION SCHS,4,False
3141040,BOX BUTTE CO SCH DIST 44,4,True
0691030,SAN DIEGO CO SPL SCHS OPER BY CO SUP,0,False
5514850,THREE LAKES SCH DIST,2,False
0632610,RIM WORLD UNIFIED SCH DIST,4,False
3399944,,4,False
3900102,LORAIN COMMUNITY SCHOOL,0,False
2804380,UNION MUN SEP SCH DIST,0,False
5100096,,4,False
5600013,,4,False
3300032,,4,False
0621090,LASSEN VIEW ELEM SCH DIST,0,False
2633030,STOCKBRIDGE COMM SCH DIST,0,False
3401860,BLOOMINGDALE BORO SCHOOL DIST,2,False
3609330,DRYDEN CENTRAL SCHOOL DISTRICT,4,False
2100210,BALLARD CO SCH DIST,0,False
5003900,FAIR HAVEN UNION HIGH SCHOOL DIST 16,2,False
4200063,SUGAR VALLEY RURAL CS,2,False
1926640,SOUTH HAMILTON COMMUNITY SCHOOL DIST,4,False
4033390,YARBROUGH SCH DIST 1,4,False
1700267,WILLIAMSON COUNTY REGIONAL VOCATIONA,0,False
2680800,MIDLAND INTERMEDIATE SCHOOL DISTRICT,2,False
3502490,SPRINGER SCH DIST,0,False
3624210,RED CREEK CENTRAL SCHOOL DISTRICT,0,False
5005050,LAKE REGION UNION SCHOOL DIST 24,2,False
2313070,UPTON TOWN SCHS,2,False
0903539,REGIONAL SCHOOL DIST 17,2,False
4208670,EAST STROUDSBURG AREA SCH DIST,2,False
5005700,MONTPELIER SCHOOL DISTRICT,0,False
0626490,MUROC UNIF SCH DIST,0,False
0600013,ROCKLIN UNIF SCHOOL DISTRICT,4,False
3904486,SYCAMORE COMMUNITY SCH DIST,2,False
0508040,WEST MEMPHIS SCHOOL DISTRICT,0,False
2928740,SPARTA SCH DIST R 3,4,False
3399904,,4,False
4010290,DUNCAN SCH DIST 1,4,False
4205010,CARLISLE AREA SCH DIST,2,False
2801840,HINDS CO AGRIC HIGH SCH,4,False
4845540,WHITE SETTLEMENT IND SCH DIST 920,4,False
2502310,BARNSTABLE CITY SCHOOLS,2,False
4626520,GEDDES COMM SCH DIST 11-2,2,True
4205040,CARLYNTON SCHOOL DIST,2,False
3900157,,4,True
1743962,MIDWEST CENTRAL COMMUNITY UNIT 191,4,False
2700273,LOVEWORKS ACADEMY FOR ARTS,4,False
4008130,COALGATE SCH DIST 1,4,False
4013560,GUTHRIE SCH DIST 1,4,False
4838490,SABINE PASS IND SCH DIST 913,2,False
3600082,,4,False
3413950,RIVER VALE TWP SCH DIST,2,False
4213440,LEBANON SCH DIST,4,False
0641280,WALNUT VALLEY UNIF SCH DIST,0,False
3154450,ROSE SCHOOL DISTRICT 72,2,True
4208280,FOREST AREA SCHOOL DIST,4,False
4838040,ROTAN IND SCH DIST 904,0,False
5505910,GREENDALE SCHOOL DISTRICT,2,False
5504260,ELKHART LAKE-GLENBEUL SCH DIST,2,False
1722020,LANSING SCHOOL DISTRICT 158,2,False
0404010,JOSEPH CITY SCH DIST 2,2,False
5102190,LEE CO SCH,0,False
2627900,PERRY PUBLIC SCH DIST,0,False
1201980,WALTON CO SCH BD,2,False
4210380,FREEDOM AREA SCH DIST,4,False
2714070,HINCKLEY-FINLAYSON SCH DIST 2165,0,False
0102670,PERRY CO SCH DIST,0,False
0102760,PIEDMONT CTY SCH DIST,0,False
3169780,DODGE VILLAGE SCH DIST 46,2,False
1725000,MASSAC UNIT DISTRICT 1,4,False
3102770,ADAMS CENTRAL RURAL HIGH SCHOOL DIST,2,False
4820850,GLEN ROSE IND SCH DIST 901,2,False
0804920,KEENESBURG RE-3(J) SCHOOL DISTRICT,4,False
1900025,PANORAMA COMM SCH DIST,4,False
3400062,,4,False
1719740,HOYLETON CONSOLIDATED SCHOOL DISTRIC,4,False
2507800,MIDDLEFIELD TOWN SCH,0,True
0803300,DEL NORTE SCH DIST C-7,4,False
0639180,THERMALITO UNION ELEM SCH DIST,0,False
2200720,IBERIA PARISH SCH DIST,4,False
2700031,NORTH COUNTRY VOC CENTER 919,4,False
4845570,WHITEFACE CONS ISD 902,2,False
3400033,JERSEY CITY COMM. CHARTER,0,False
4631710,WEST CENTRAL SCHOOL DIST 49-7,4,False
3145870,CHERRY CO SCH DIST 53,2,True
3813920,NEW TOWN SCH DIST 1,4,False
2312330,SOUTH PORTLAND CITY SCHS,2,False
2732970,SEBEKA IND SCH DIST 820,0,False
2801190,,4,False
5401530,WEBSTER CO SCH DIST,0,False
0400617,MONTEZUMA PUBLIC CHARTER MIDDLE SCHO,0,False
5500050,,4,False
4030630,UNION CITY SCH DIST 57,4,False
0639930,TULARE JOINT UNION HIGH SCH DIST,0,False
5605830,TETON CO SCH DIST 1,2,False
1802040,NORTHWESTERN SCH CORP,4,False
1700208,,4,False
5305280,MOUNT ADAMS SCH DIST 209,0,False
2929850,SWEDEBORG SCH DIST R-3,4,False
2307440,LINCOLN PLANTATION SCHS,4,False
3126640,COLFAX CO SCH DIST 24,4,True
4400150,CHARIHO REGIONAL SCHOOL DISTRICT,2,False
4820550,GEORGE WEST IND SCH DIST 901,4,False
0635910,SARATOGA UNION ELEM SCH DIST,2,False
1807710,NORTH DAVIESS CMNTY SCHOOL DIST,4,False
5308400,STARBUCK SCH DIST 35,0,False
5309810,WHITE SALMON SCH DIST 405-17,0,False
1803960,GREATER JASPER CONS-SCHOOLS,2,False
1734350,ROCK FALLS SCHOOL DISTRICT 13,4,False
5099908,CALEDONIA NORTH SUPV UNION,4,False
3171580,HASTINGS SCH DIST 18,4,False
1800040,,4,False
2510350,RUTLAND TOWN SCHS,4,True
1300540,BROOKS CO SCH DIST,0,False
0613530,FALLBROOK UNION HIGH SCHOOL DIST,2,False
3904918,CRESTWOOD LOCAL SCH DIST,4,False
0623130,LUTHER BURBANK ELEM SCH,4,False
4020080,MILLWOOD SCH DIST 37,4,False
4000086,,4,False
3415390,SOUTH RIVER BORO SCH DIST,4,False
5300660,BREMERTON SCH DIST 100 C,0,False
2306840,JAY TOWN SCHS,2,False
0600126,,4,False
4840770,SOMERVILLE IND SCH DIST 902,4,False
3171100,GOTHENBURG CITY SD 20,2,False
5308460,STEILACOOM HISTORICAL SCHOOL DISTRIC,4,False
2304800,DALLAS PLANTATION SCHS,2,False
0632400,RICHFIELD ELEM SCH DIST,0,False
1603511,,4,False
2306900,JONESBORO TOWN SCHOOLS,4,False
3009600,EDGAR ELEM DIST 33,4,True
4831560,MOULTON IND SCH DIST 902,2,False
3500630,CORONA SCH DIST,0,False
2802640,LINCOLN CO SCH DIST,0,False
4016500,KIEFER SCH DIST 18,4,False
3900349,,4,True
5304830,MARY WALKER SCH DIST 207,0,False
4606240,BENNETT CO HIGH SCHOOL DIST 3-1,4,False
2003780,BASEHOR-LINEWOOD UNIF SCH DIST 458,4,False
3900224,,4,True
0803000,CLEAR CREEK SCH DIST RE-1,2,False
1920940,NORTH SCOTT COMMUNITY SCHOOL DIST,4,False
5100050,,4,True
4846470,WORTHAM IND SCH DIST 905,4,False
4031290,VINITA SCH DIST 65,4,False
4704200,TULLAHOMA CITY SCH DIST,4,False
2506930,LINCOLN-SUDBURY REG SCH DIST,2,False
5517160,WOODRUFF JT SCH DIST,2,False
3200060,CLARK COUNTY SCH DIST,2,False
2621570,LINCOLN CONS SCH DIST,0,False
4607400,BON HOMME DIST 4-2,4,False
3013140,GREYCLIFFE ELEM DIST 16,4,False
2609900,CLARKSTON COMM SCH DIST,4,False
4826340,LA VILLA INDEP SCH DIST 914,0,False
5513100,ROSENDALE-BRANDON SCH DIST,4,False
5512150,PRAIRIE DU CHIEN AREA SCH DIST,4,False
2931650,WENTZVILLE SCH DIST R 4,2,False
1807470,M S D OF NEW DURHAM TOWNSHIP,4,False
4813710,CHARLOTTE IND SCH DIST 901,0,False
3900246,,4,True
3904410,HAMILTON CITY SCH DIST,4,False
5900017,,4,False
4800204,INSPIRED VISION ACADEMY,0,False
4289320,BUCKS COUNTY INTERMEDIATE SCHOOL UNI,2,False
3409930,MENDHAM TWP SCH DIST,2,False
1201320,MONROE CO SCH DIST,2,False
3904555,NEW RICHMOND EX VILLAGE SCH DIST,4,False
0635940,SAUCELITO ELEM SCH DIST,0,False
2501890,AMHERST PUBLIC SCHOOL,2,False
2201080,MONROE CITY SCH DIST,4,False
5000007,BARRE SUPERVISORY UNION,2,False
2612000,DETROIT PUBLIC SCHOOLS,0,False
2510620,SHARON TOWN SCH,2,False
2801260,CORINTH MUN SEP SCH DIST,4,False
2510920,SOUTH HADLEY TOWN SCHOOL,2,False
5309240,VALLEY SCH DIST 70,0,False
3303850,HOLLIS-BROOKLINE COOP 260,2,False
1725920,MIDLOTHIAN SCHOOL DISTRICT 143,4,False
1719200,HILLSBORO COMMUNITY UNIT SCHOOL DIST,4,False
3905056,NORTH CENTRAL LOCAL SCHOOL DIST,4,False
2509420,PEMBROKE TOWN SCHS,4,False
4808580,ARANSAS PASS IND SCH DIST 901,4,False
4210980,GREATER LATROBE SCHOOL DIST,2,False
1722860,LICK CREEK CC SCHOOL DISTRICT 16,0,False
2802910,MERIDIAN MUN SEP SCH DIST,4,False
2700148,GLENVILLE-EMMONS ISD 2886,0,False
0400520,AJO SCH DIST 15 AND 103,0,False
0514020,WESTSIDE SCH DIST,0,False
2607470,BURT TWP SCH DIST,4,False
3100151,,4,False
3900256,"EAST CANTON DIGITAL ACAD, INC",0,True
0400361,ARIZONA COMMUNITY DEVELOPMENT CORPOR,0,False
0100630,CHEROKEE CO SCH DIST,0,False
0400050,,4,True
3617940,LYNCOURT UNION FREE SCH DIST AT SALI,4,False
2804470,VICKSBURG-WARREN CO SCH DIST,4,False
3812540,MCKENZIE CO SCH DIST 1,4,False
2100960,CARLISLE CO SCH DIST,0,False
4833690,ONALASKA IND SCH DIST 910,4,False
0601910,,4,True
3618420,MAPLEWOOD-COLONIE COMMON SCH DIST,2,True
1741910,WESTMER COMMUNITY UNIT SCHOOL DISTRI,4,True
0612930,ESPARTO UNIFIED SCH DIST,4,False
4280270,LANCASTER COUNTY AVTS,2,False
2308500,MOUNT DESERT COMMUNITY SCHOOL DISTRI,2,False
3900072,T.C.P. WORLD ACADEMY,0,False
2506450,HUNTINGTON TOWN SCHOOL,0,True
4012720,GLENPOOL SCH DIST 13,4,False
3126280,MADISON CO SCH DIST 24,0,True
2912690,GRUNDY CO SCH DIST R-5,4,False
4280180,CUMBERLAND-PERRY AVTS,2,False
2012750,WATHENA UNIF SCH DIST 406,0,False
4831470,MORTON IND SCH DIST 901,0,False
3606090,BRYON BERGEN CENTRAL SCH,0,False
0904350,STERLING TOWN SCHS,4,False
5102220,LEXINGTON CITY SCHOOLS,4,False
3623070,PINE VALLEY CENTRAL SCH DIST-SO. DAY,0,False
3000002,SOMERS ELEM DIST 29,4,False
3818870,VERONA SCHOOL DISTRICT #11,2,True
3407140,HIGH PT REGIONAL DIST,2,False
0500009,CORNING SCH DIST 8,0,False
0614010,FORESTVILLE ELEM SCH DIST,2,False
3415720,STANHOPE BORO SCH DIST,4,False
1810950,SPENCER-OWEN COMMUNITY SCHOOLS,4,False
2311850,SCHOOL ADMIN DIST 8,2,False
5506840,IOLA-SCANDINAVIA SCHOOL DISTRICT,4,False
06D0001,SCHOOL PROJECT UTILITY RATE REDUCTIO,2,True
1809750,RUSHVILLE CONS SCHOOLS,4,False
3900125,POLLY FOX ACADEMY COMMUNITY SCHOOL,0,False
2314770,FRANKLIN TOWN SCHOOLS,4,True
0605670,BONSALL UNION ELEM SCH DIST,4,False
4013260,GRANDVIEW SCH DIST 82,0,False
0102040,LAWRENCE CO SCH DIST,0,False
0509390,MARION SCH DIST,0,False
2700097,EMILY CHARTER SCHOOL,0,False
0400283,OLD PUEBLO CHILDREN`S ACADEMY,0,False
3009840,ELYSIAN ELEM DIST 23,4,False
2304080,CASTINE TOWN SCHS,2,False
3904545,LISBON EX VLG SCH DIST,0,False
0600124,,4,False
2005280,MORRIS COUNTY SCHOOL DISTRICT 417,0,False
5400600,KANAWHA CO SCHOOL DISTRICT,4,False
1912510,GILBERT COMM SCH DIST,4,False
2738190,STILLWATER SCH DIST 834,0,False
1900021,OKOBOJI CMTY SCHOOL DISTRICT,2,False
3900212,STOCKYARD COMMUNITY SCHOOL,0,False
1700091,TAZEWELL-MASON COUNTY SP ED ASSN,2,False
3810820,LANKIN SCH DIST 39,4,True
0400252,LITTLE SINGER COMMUNITY SCHOOL BOARD,0,False
0508460,,4,True
3880500,SHEYENNE VALLEY SPL ED UNIT,4,False
0621240,LE GRAND UNION ELEM SCH DIST,0,False
2722920,WESTONKA SCH DIST 277,4,False
3610140,GREENBURGH ELEVEN UNION FREE SCHOOL,2,False
2636660,ZEELAND CITY SCH,4,False
4223700,TRI VALLEY SCHOOL DIST,4,False
4209690,FARRELL AREA SCH DIST,4,False
2725110,ORTONVILLE SCH DIST 62,0,True
3399964,,4,False
3304650,MARLOW TOWN SCH DIST,2,False
3609240,DOWNSVILLE CENTRAL SCHOOL DIST,2,False
1802580,DAVIESS-MARTIN SPECIAL ED COOP,2,False
1300027,,4,False
3600067,,4,False
5100810,CHESAPEAKE CITY SCHOOLS,4,False
5009570,NORTH COUNTRY JUNIOR UHSD #22A,2,False
0804080,FOUNTAIN SCH DIST 8,0,False
1300060,APPLING CO SCH DIST,4,False
0102010,LAUDERDALE CO SCH DIST,0,False
4100041,,4,True
3026670,TURNER HIGH SCH DIST 43,4,False
0612210,EL SEGUNDO UNI SCH DIST,4,False
1806390,MARION COMMUNITY SCHOOLS,4,False
3680740,,4,False
0623970,MARK TWAIN UNION ELEM SCHOOL DIST,2,False
1720280,JACKSONVILLE SCHOOL DISTRICT 117,4,False
0631650,QUARTZ VAL ELEM SCH DIST,0,True
4217700,NORTHERN POTTER SCH DIST,4,False
4680170,,4,False
3408060,KITTATINNY REGIONAL SCH DIST,4,False
3617430,LISBON CENTRAL SCH DIST 2,0,False
1809060,PLYMOUTH COMM SCH CORP,4,False
3011580,FROID H S DIST 65E,2,False
3900138,WILDWOOD ENVIRONMENTAL ACADEMY,0,False
4838100,ROUNDTOP CARMINE IND SCH DISTRICT 90,2,False
2804260,TISHOMINGO CO SPECIAL MUNC SEP SCHOO,4,False
3000030,,4,False
0400092,"FRANKLIN PHONETIC PRIMARY SCHOOL, IN",0,False
3100129,TWIN RIVER PUBLIC SCHOOLS,2,False
4022410,OAKS-MISSION SCHOOL DISTRICT #5,0,False
1704560,ATWOOD HGTS SCHOOL DISTRICT 125,4,False
0900360,BOLTON TOWN SCHOOLS,2,False
5000014,SOMERSET,0,False
2308940,NOBLEBORO TOWN SCHS,2,False
5301230,CHENEY SCH DIST 360,0,False
2605690,BIG BAY DE NOC SCH DIST,4,False
1732280,POPE COUNTY COMMUNITY UNIT SCHOOL DI,0,False
1927060,SPRINGVILLE COMM SCH DIST,4,False
2106000,WOODFORD CO SCH DIST,4,False
1736610,SOUTHEASTERN COMMUNITY UNIT SCHOOL D,4,False
3700092,ROWAN ACADEMY,4,True
0601890,ALEXANDER VAL UNION ELEM SCH DIST,2,False
1728920,NORTH PEKIN-MARQUETTE HTS SD 102,4,False
0510980,OUACHITA SCH DIST,4,False
3904796,SYMMES VAL LOCAL SCH DIST,0,False
3818600,TWIN BUTTES SCHOOL DISTRICT #37,4,False
2904140,BAKERSFIELD SCH DIST R 4,4,False
4827720,LITTLE ELM IND SCH DISTRICT 914,4,False
2916590,KING CITY SCH DIST R 1,4,False
5501560,BOWLER JT SCH DIST 1,0,False
2504860,FALMOUTH PUBLIC SCHOOLS,2,False
2631320,SHELBY SCHOOL DIST 16,0,False
4110080,POWERS SCH DIST 31,0,False
4008250,COLCORD SCH DIST 4,0,False
1737980,STOCKTON COMMUNITY UNIT  SCHOOL DIST,2,False
3704920,WHITEVILLE CITY SCHOOLS,0,False
4829670,MCALLEN IND SCH DIST 906,4,False
4501250,CALHOUN CO SCH DIST 1,4,False
1700233,FIVE COUNTY REGIONAL VOCATIONAL SYST,4,False
3628950,TROY CITY SCH DIST,0,False
2617880,HARTFORD PUB SCH DIST 22,0,False
2930990,WALNUT GROVE SCH DIST R-5,4,False
3904596,NEW KNOXVILLE LOCAL SCH DIST,4,False
4820250,GALENA PARK IND SCH DIST 910,4,False
3600094,,4,False
4503030,NEWBERRY CO SCH DIST,4,False
0400335,TRI-CITY VO/TECH HIGH SCHOOL,0,True
2005520,DEXTER UNIF SCH DST 471,0,False
2914370,HIGBEE SCH DIST R 8,4,False
3805340,DRAYTON SCH DIST 19,2,False
5306690,PENINSULA SCH DIST 401,4,False
2618540,HOMER COMM SCH DIST,0,False
3904617,BROWN LOCAL SCH DIST,4,False
5104150,YORK COUNTY SCHS,4,False
3410380,MONMOUTH BEACH BORO SCH DIST,2,False
1931470,WESTWOOD COMM SCH DIST,2,False
3414550,SALEM SCHOOL DISTRICT,0,False
3399908,,4,False
5506270,HAYWARD COMM JT SCH,2,False
3905040,WARREN EDUCATIONAL SERVICE CENTER,2,False
0405190,MOHAVE VALLEY SCH DIST 16,4,False
2803420,OKTIBBEHA COUNTY SCHOOL DISTRICT,4,False
3178670,WHEEKER CENT SCHOOL DIST 45,2,False
0400120,,4,False
0400627,HUMANISTIC EDUCATION AUTHENTIC RIGOR,0,True
3603240,ARKPORT CENTRAL SCHOOL DIST,4,False
3013560,HAVRE ELEM SCH DIST 16,4,False
1700225,SPECIAL EDUCATION ASSOCIATION OF PEO,2,False
4223640,TREDYFFRIN-EASTTOWN SCHOOL DIST,2,False
4811990,BUFFALO IND SCH DIST 901,4,False
0627900,OAK VALLEY UNION ELEM SCH DIST,0,False
3622770,PERRY CENTRAL SCH DIST,0,False
4210870,GREAT VALLEY SCH DIST,2,False
3880750,,4,False
3905147,WARREN CO JT VOC SCH DIST,2,False
5302610,EPHRATA SCH DIST 165,0,False
4208580,EAST PENNSBORO AREA SCHOOL DIST,2,False
3403480,COMMERCIAL TWP SCH DIST,0,False
3401620,BERLIN TWP SCH DIST,4,False
1800600,BLOOMFIELD SCH DIST,4,False
3900371,,4,True
3411220,NEW BRUNSWICK CITY SCHOOL DIST,0,False
0636805,SIERRA UNIFIED SCHOOL DISTRICT,0,False
1809690,MERRILLVILLE COMMUNITY SCH CORP,2,False
2732520,ROYALTON IND SCH DIST 485,0,False
4816740,DENTON IND SCH DISTRICT 901,2,False
3411790,NORTHFIELD CITY SCHOOL DIST,2,False
3700080,OMUTEKO GWAMAZIIMA,4,True
2307110,KINGSBURY PLT SCHS,2,False
5007230,SHAFTSBURY TOWN SCH DIST,0,False
3900304,"COLUMBUS HUMANITIES, ARTS AND TECHNO",0,False
1727570,MUNDELEIN CONSOLIDATED HIGH SCHOOL D,2,False
1731740,PLAINFIELD SCHOOL DISTRICT 202,2,False
4811310,BRIDGE CITY IND SCH DIST 901,4,False
3400079,,4,False
2624690,MT CLEMENS COMM SCH DIST,4,False
2700347,GENERAL JOHN VESSEY JR LEADERSHIP,0,False
0100007,HOOVER CITY SCH DIST,4,False
0899280,RIO BLANCO BOCES,2,False
5004980,JERICHO TOWN SCH DIST,0,False
0802340,ADAMS-ARAPAHOE SCHOOL DISTRICT 28J,4,False
3905008,TRUMBALL EDUCATIONAL SERVICE CENTER,2,False
1726880,J STERLING MORTON HIGH SCHOOL DISTRI,4,False
3131920,SALINE CO SCH DIST 31,4,True
4008010,CLEORA SCH DIST 6,2,False
3904561,TIPP CITY EX VLG SCH DIST,4,False
3000005,HELENA ELEM SCH DIST 1,4,False
2507710,MERRIMAC ELEM SCHS,4,True
3904820,ANTHONY WAYNE LOCAL SCHOOL DIST,2,False
3904379,CLEVELAND HGTS-UNIV HGTS CITY SCH DI,2,False
2500030,,4,False
4101230,AMITY SCH DIST 4J,0,False
1800045,,4,False
1721180,KINNIKINNICK COMMUNITY CONSOLIDATED,4,False
3413770,RIDGEFIELD BORO SCH DIST,2,False
2906540,CALLAO CONS SCH DIST C-8,4,False
3904999,COVENTRY LOCAL SCH DIST,2,False
4800252,,4,False
1731290,PEOTONE COM UNIT SCHOOL DISTRICT 207,2,False
4845380,WHARTON IND SCH DIST 904,4,False
5308340,STANWOOD SCHOOL DIST 401,4,False
2718750,MAHTOMEDI SCH DIST 832,4,False
3302520,CORNISH SCH DIST,4,False
5900020,,4,False
3904377,CLAYMONT CITY SCH DIST,0,False
4214190,LOWER MORELAND TWP SCHOOL DIST,2,False
3700900,CLEVELAND CO SCH,0,False
4901170,WAYNE CO SCH DIST,0,False
4800108,ODYSSEY ACADEMY INC,0,False
5305640,NINE MILE FALLS SCH DIST 325,0,False
3622470,PATCHOGUE-MEDFORD UNION FREE SCH DIS,4,False
3100138,,4,True
1721870,LAKE VILLA COMMUNITY CONSOLIDATED SC,2,False
2006780,GRINNEL UNIFIED SCHOOL DIST 291,0,False
1200840,HIGHLANDS CO SCH DIST,4,False
3400036,SOARING HEIGHTS CHARTER S,0,False
4024720,POND CREEK-HUNTER SCH DIST 90,4,False
1700005,PRAIRIE CENTRAL C.U.S.D.#8,4,False
2680000,WEXFORD MISSAUKEE INTERMEDIATE SCHOO,2,False
0640200,TWAIN HARTE-LONG BARN SCH DIST,4,False
5100100,,4,False
5303960,KENT SCH DIST 415,4,False
2700244,CENTRAL SCHOOL CHARTER SCHOOL,4,True
0505850,ENGLAND SCH DIST,0,False
4221150,YOUGH SCHOOL DISTRICT,4,False
3402370,BROOKLAWN BORO SCH DIST,0,False
2007860,STANTON CO UNIF SCHOOL DISTRICT 452,2,False
0601650,ACALANES UNION HIGH SCHOOL DIST,4,False
3200360,NYE CO SCH DIST,4,False
0803990,POUDRE SCH DIST R 1,4,False
0804770,IGNACIO SCH DIST 11 JT,4,False
3400012,PLEASANTECH ACADEMY CHART,0,False
4000083,,4,False
2914460,HOLCOMB SCH DIST R 3,4,False
3900309,APEX ACADEMY,0,False
2700340,MINNESOTA NORTH STAR ACADEMY,4,True
2926970,COLE COUNTY SCHOOL DISTRICT R-1,4,False
4011160,EUFAULA SCH DIST 1,4,False
4800182,,4,False
2500071,,4,False
3900344,SUMMIT ACADEMY COMMUNITY SCHOOL - LI,0,False
3124850,DAWSON CO SCH DIST 22,0,True
5308130,TUKWILA SCHOOL DISTRICT 406,4,False
2700099,YELLOW MEDICINE EAST SCHOOL DISTRICT,0,False
2923130,ORAN SCHOOL DISTRICT R-3,4,False
3631830,WYNANTSKILL UNIFED SCHOOL DIST,4,False
3100001,SOUTH AKRON PUBLIC SCH DIST,2,True
2500058,,4,False
1810230,SMITH-GREEN COMMUNITY SCHOOL DT,4,False
3600039,,4,False
0400340,NOAH WEBSTER BASIC SCHOOL,0,False
2714040,HILLS-BEAVER CREEK SCH DIST 671,0,False
3402220,BRICK TWP SCHOOL DISTRICT,2,False
2008430,LEAVENWORTH UNIF SCH DIST 453,4,False
4200096,FELL CS,2,False
1808900,PIKE CO SCH CORP,2,False
0631680,RAISIN CITY ELEM SCH DIST,0,False
3500180,BELEN SCH DIST,0,False
4020550,MOUNDS SCH DIST 5,0,False
3625380,SAG HARBOR UF SCH DIST,2,False
2506480,IPSWICH TOWN SCHS,2,False
1303000,JEFF DAVIS CO SCH DIST,0,False
2921000,MILLER SCH DIST R 2,4,False
3904436,MAUMEE CITY SCH DIST,2,False
3303240,GOFFSTOWN SCH DIST,2,False
3700127,QUEEN`S GRANT COMMUNITY,0,False
3701680,GATES CO SCH,0,False
3003840,BIG FORK DISTRICT 38,4,False
1807680,NORTH ADAMS CMNTY SCHOOL DISTRICT,4,False
3619020,BELLMORE-MERRICK CTL HIGH SCHOOL DIS,2,False
4646260,MCINTOSH SCH DIST 15-1,4,False
2102040,FT THOMAS IND SCH DIST,4,False
0600064,PORTERVILLE UNIFIED SCHOOL DISTRICT,0,False
5304890,MCCLEARY SCH DIST 65,0,False
2617910,HARTLAND CONS SCH DIST,0,False
2507770,MIDDLEBOROUGH TOWN SCH,4,False
1812720,METRO SCH DIST WASH TWP,2,False
5100420,BOTETOURT CO SCH,4,False
5004260,GRANBY TOWN SCH DIST,0,False
5501590,BOYCEVILLE COMMUNITY SCHOOL DIST,0,False
1705466,MARSEILLES ELEM SCHOOL DISTRICT 150,4,False
1601050,FILER SCH DIST 413,0,False
1811930,HEARTLAND CAREER CENTER,2,False
1736480,SKOKIE SCHOOL DISTRICT 69,2,False
4835910,PROGRESO IND SCH DIST 910,0,False
3304080,KENSINGTON TOWN SCH DIST,2,False
1304380,RICHMOND CO SCH DIST,4,False
3616680,LANCASTER CENTRAL SCH,4,False
2400060,ANNE ARUNDEL CO SCHS,2,False
2618510,HOLTON PUBLIC SCH DIST 1,0,False
0200660,PETERSBURG CITY SCHOOL DISTRICT,4,False
0691035,SANTA CLARA CO SPL SCHS OPER BY CO S,4,False
3006110,ST IGNATIUS K-12 SCHOOL DIST,4,False
5101830,HANOVER CO SCHS,4,False
2100102,,4,False
1910130,EAST CENTRAL COMM SCH DIST,4,False
0899420,SOUTHWEST BOCES,2,False
4103940,DAVID DOUGLAS SCH DIST 40,4,False
3900500,SUMMIT ACADEMY WARREN,0,False
2303780,BRUNSWICK SCH,4,False
3162970,DAWSON CO SCH DIST 100,4,True
3399921,,4,False
1721270,KIRBY SCHOOL DISTRICT 140,4,False
5401140,POCAHONTAS CO SCH DIST,0,False
0627720,NOVATO UNIF SCH DIST,4,False
4636990,DAKOTA VALLEY SCHOOL DISTRICT 61-8,2,False
1716350,GENESEO COMMUNITY UNIT SCHOOL DISTRI,4,False
3900011,PERRY-HOCKING EDUCATIONAL SERVICE CE,4,False
2680300,CLARE GLADWIN INTERMEDIATE SCHOOL DI,2,False
2912540,FREDERICKTOWN SCH DIST R1,4,False
4400600,LITTLE COMPTON TOWN SCHS,2,False
0500017,PARAGOULD SCHOOL DISTRICT,4,False
2511730,TRURO TOWN SCH,2,False
5006480,PITTSFORD TOWN SCH DIST,0,False
3301500,ANDOVER TOWN SCH DIST,4,False
